1.104401e+012	5.650854e-013 7.915085e-013 3.278811e-013 1.553727e+012 7.610297e+011
2.185862e+012	4.420852e-013 6.606784e-013 2.373215e-013 3.172106e+012 1.553727e+012
4.462679e+012	5.036631e-013 6.526725e-013 3.595700e-013 6.278323e+012 3.172106e+012
8.832663e+012	4.911531e-013 6.043286e-013 3.598591e-013 1.242624e+013 6.278323e+012
1.748186e+013	3.554984e-013 4.727865e-013 2.707939e-013 2.459436e+013 1.242624e+013
3.569116e+013	3.291664e-013 4.731500e-013 2.091305e-013 4.867787e+013 2.459436e+013
6.848249e+013	4.735138e-013 4.735138e-013 0 9.938128e+013 4.867787e+013
