16.7019	1.456853e-006
16.6955	1.456853e-006
16.6923	1.609137e-006
16.6795	2.401015e-006
16.6603	1.030457e-006
16.6378	2.065990e-006
16.6218	2.218274e-006
16.6058	1.456853e-006
16.5994	2.461929e-006
16.5897	3.375635e-006
16.5737	2.461929e-006
16.5577	1.913706e-006
16.5417	2.522843e-006
16.5321	3.893401e-006
16.5192	2.614213e-006
16.5096	2.248731e-006
16.4936	2.461929e-006
16.484	3.131980e-006
16.4776	3.314721e-006
16.4679	2.522843e-006
16.4615	3.314721e-006
16.4519	4.380711e-006
16.4391	3.527919e-006
16.4359	3.010152e-006
16.4231	3.923858e-006
16.4135	5.507614e-006
16.4071	3.771574e-006
16.3974	2.705584e-006
16.3878	3.162437e-006
16.3718	2.248731e-006
16.3558	2.827411e-006
16.3397	2.005076e-006
16.3237	3.284264e-006
16.3109	4.045685e-006
16.2917	3.527919e-006
16.2756	2.370558e-006
16.2628	2.918782e-006
16.2532	3.893401e-006
16.2436	2.857868e-006
16.2436	2.157360e-006
16.2276	2.157360e-006
16.2212	2.827411e-006
16.2115	3.588832e-006
16.2051	2.675127e-006
16.1955	2.065990e-006
16.1891	2.614213e-006
16.1795	3.741117e-006
16.1635	3.131980e-006
16.1571	2.705584e-006
16.1506	2.553299e-006
16.1346	2.675127e-006
16.1154	2.461929e-006
16.0994	1.852792e-006
16.0929	2.614213e-006
16.0833	3.223350e-006
16.0673	3.893401e-006
16.0545	4.746193e-006
16.0385	8.035533e-006
16.0288	7.091371e-006
16.0224	7.944162e-006
16.0032	5.873096e-006
15.9968	5.507614e-006
15.9904	5.873096e-006
15.9744	4.898477e-006
15.9647	6.482234e-006
15.9423	4.593909e-006
15.9327	3.223350e-006
15.9231	3.375635e-006
15.9167	3.010152e-006
15.9071	3.010152e-006
15.9006	2.096447e-006
15.891	2.218274e-006
15.8846	2.675127e-006
15.875	3.162437e-006
15.875	2.553299e-006
15.859	2.248731e-006
15.8526	2.370558e-006
15.8365	1.852792e-006
15.8301	2.553299e-006
15.8205	2.705584e-006
15.8109	3.223350e-006
15.8045	2.522843e-006
15.7885	3.771574e-006
15.766	3.771574e-006
15.7564	3.071066e-006
15.7468	3.984772e-006
15.734	3.680203e-006
15.7308	4.350254e-006
15.7179	3.923858e-006
15.7083	4.685279e-006
15.6987	4.045685e-006
15.6923	4.807107e-006
15.6763	2.918782e-006
15.6667	2.370558e-006
15.6603	2.979695e-006
15.6442	3.741117e-006
15.6346	3.467005e-006
15.6218	4.989848e-006
15.6122	4.746193e-006
15.5897	3.527919e-006
15.5865	4.228426e-006
15.5801	5.050761e-006
15.5641	6.025381e-006
15.5577	6.208122e-006
15.5545	4.837563e-006
15.5417	5.446701e-006
15.5385	6.055838e-006
15.5256	5.873096e-006
15.5224	6.177665e-006
15.5096	4.441624e-006
15.5064	4.746193e-006
15.4936	3.832487e-006
15.484	4.441624e-006
15.4679	2.857868e-006
15.4583	3.619289e-006
15.4359	3.162437e-006
15.4295	4.654822e-006
15.4199	4.197970e-006
15.4103	4.289340e-006
15.4038	4.137056e-006
15.3942	4.197970e-006
15.3718	3.923858e-006
15.3622	3.071066e-006
15.3333	3.527919e-006
15.3237	2.553299e-006
15.3141	2.309645e-006
15.2981	2.675127e-006
15.2917	1.852792e-006
15.2756	2.614213e-006
15.2692	3.131980e-006
15.2532	2.522843e-006
15.25	2.309645e-006
15.234	3.771574e-006
15.2115	2.705584e-006
15.1955	2.705584e-006
15.1891	4.654822e-006
15.1699	2.005076e-006
15.1571	3.588832e-006
15.1474	2.979695e-006
15.1378	3.314721e-006
15.1314	3.131980e-006
15.1218	3.832487e-006
15.109	1.944162e-006
15.0833	6.939086e-006
15.0513	1.761421e-006
15.0417	2.614213e-006
15.0288	2.705584e-006
15.0192	2.401015e-006
15.0128	2.705584e-006
14.9936	2.705584e-006
14.9872	3.284264e-006
14.9647	1.852792e-006
14.9615	3.131980e-006
14.9391	2.675127e-006
14.9295	3.162437e-006
14.9231	3.436548e-006
14.8974	2.918782e-006
14.8974	2.248731e-006
14.8814	2.675127e-006
14.875	3.314721e-006
14.859	2.553299e-006
14.8526	3.071066e-006
14.8429	4.045685e-006
14.8173	5.964467e-006
14.8045	3.893401e-006
14.7885	3.741117e-006
