13 12 2024 78.97 5.5 2.0 0.599 0.082
13 12 2024 78.97 9.0 2.0 0.847 0.030
13 12 2024 78.97 16.7 2.0 0.382 0.042
13 12 2024 78.97 21.2 2.0 0.274 0.088
13 12 2024 78.97 33.0 2.0 0.001 0.300
13 12 2024 78.97 35.0 2.0 0.001 0.360
