31 10 2024 35.76 97.5 0 1.282 0.015
31 10 2024 35.79 203.0 0 0.588 0.031
30 10 2024 35.17 5.5 2.0 0.178 0.028
30 10 2024 35.17 9.0 2.0 0.314 0.020
30 10 2024 35.17 16.7 2.0 0.442 0.028
30 10 2024 35.17 21.2 2.0 0.538 0.053
