   4.0632770917336937E-006   0.0000000000000000     
   5.4143208974803480E-006   0.0000000000000000     
   7.2145881560798296E-006   0.0000000000000000     
   9.6134461269316134E-006   0.0000000000000000     
   1.2809926836576842E-005   0.0000000000000000     
   1.7069240664775704E-005   0.0000000000000000     
   2.2744780714914020E-005   0.0000000000000000     
   3.0307443660167208E-005   0.0000000000000000     
   4.0384699801124538E-005   0.0000000000000000     
   5.3812653957696100E-005   0.0000000000000000     
   7.1705416661042262E-005   0.0000000000000000     
   9.5547541338059840E-005   0.0000000000000000     
   1.2731719695463739E-004   0.0000000000000000     
   1.6965029568928388E-004   0.0000000000000000     
   2.2605919322678841E-004   0.0000000000000000     
   3.0122410712411389E-004   0.0000000000000000     
   4.0138143208222023E-004   0.0000000000000000     
   5.3484117044454453E-004   0.0000000000000000     
   7.1267640886759774E-004   0.0000000000000000     
   9.4964204669258610E-004   0.0000000000000000     
   1.2653990024440751E-003   0.0000000000000000     
   1.6861454702466480E-003   0.0000000000000000     
   2.2467905706753098E-003   0.0000000000000000     
   2.9938507427458524E-003   0.0000000000000000     
   3.9893091892164532E-003   0.0000000000000000     
   5.3157585914154655E-003   0.0000000000000000     
   7.0832537820307165E-003   2.8462976861099831E-012
   9.4384429386385402E-003   0.0000000000000000     
   1.2576734908458401E-002   1.2565947862061019E-011
   1.6758512181083561E-002   3.7369619464999125E-011
   2.2330734691294457E-002   1.0844496978737169E-010
   2.9755726908493374E-002   3.0699530837517612E-010
   3.9649536662938696E-002   8.4492353625011035E-010
   5.2833048321094415E-002   2.4495955263887789E-009
   7.0400091144273494E-002   7.5438684069296682E-009
   9.3808193746473326E-002   1.9649686566908342E-008
  0.12499951450264125        4.0270206972305185E-008
  0.16656198144187623        5.7071873354378017E-008
  0.22194401132060174        4.4824702401240199E-008
  0.29574062300807191        1.7728607789896211E-008
  0.39407468386638045        7.5190816009823321E-009
  0.52510492094334005        4.5810540898458440E-009
  0.69970284640869085        3.0418714852548869E-009
  0.93235476139301121        2.2241965219150381E-009
   1.2423636770293720        1.7195073240041316E-009
   1.6554508754756401        1.4093004492288588E-009
   2.2058899916214054        1.1834170599600862E-009
   2.9393506791540505        1.0457207276289382E-009
   3.9166877985120365        9.0336315047669472E-010
   5.2189905137239574        7.9144254240000236E-010
   6.9543102191316919        7.3649791620427044E-010
   9.2666255086581764        6.8346076125861807E-010
   12.347788006563231        6.2016227969405906E-010
   16.453440199193327        5.7486090840390842E-010
   21.924225962134859        5.4441333996231962E-010
   29.214053609427793        5.1801085653431006E-010
   38.927756435667369        4.9057088669431922E-010
