8.18733e-07 0
8.18751e-07 0
8.18782e-07 0
8.18838e-07 0
8.18937e-07 0
8.19113e-07 0
8.19424e-07 0
8.19977e-07 0
8.20958e-07 0
8.22697e-07 0
8.25776e-07 0
8.31215e-07 0
8.40784e-07 0
8.57513e-07 0
8.86437e-07 0
9.35594e-07 0
1.01704e-06 0
1.14749e-06 0
1.34836e-06 0
1.64568e-06 0
2.07095e-06 0
2.66368e-06 0
3.47536e-06 0
4.57445e-06 0
6.05267e-06 0
8.03289e-06 0
1.06795e-05 0
1.42122e-05 0
1.8924e-05 0
2.5206e-05 0
3.35793e-05 0
4.47386e-05 0
5.96098e-05 0
7.94269e-05 0
0.000105834 0
0.000141022 0
0.00018791 0
0.000250389 0
0.000333643 0
0.000444579 0
0.0005924 0
0.000789372 54.8934
0.00105183 90.955
0.00140157 43.2545
0.00186758 21.1672
0.00248853 10.1555
0.00331594 4.92623
0.00441843 2.73475
0.00588746 1.36401
0.00784487 0.672469
0.010453 0.352882
0.013928 0.191865
0.0185581 0.0955912
0.0247269 0.0512495
0.0329455 0.0270133
0.0438942 0.015259
0.0584791 0.00821926
0.0779056 0.00448417
0.103778 0.00241398
0.138228 0.00132702
0.18409 0.000733887
0.245124 0.000402653
0.326315 0.00021652
0.434262 0.000131217
0.577676 7.06517e-05
0.768022 3.96464e-05
1.02033 2.64227e-05
1.3542 1.30754e-05
1.79499 7.42774e-06
2.37518 4.54532e-06
3.13586 2.66098e-06
4.12802 1.54083e-06
5.41338 9.61924e-07
7.06409 5.71524e-07
9.16036 3.7367e-07
11.7849 2.14643e-07
15.0129 1.39929e-07
18.8974 9.17372e-08
23.4512 6.2735e-08
28.6286 4.47129e-08
34.3137 3.22277e-08
40.3231 2.56924e-08
46.4246 1.88165e-08
52.3719 1.67429e-08
57.9424 1.4048e-08
62.9688 1.33279e-08
67.3537 1.13725e-08
71.0676 1.09888e-08
74.1354 1.07467e-08
76.6175 8.96137e-09
78.5922 6.33739e-09
80.1424 2.61276e-09
81.3465 4.84236e-10
82.2742 2.76051e-11
82.9844 5.31024e-13
83.5255 4.93984e-19
83.9362 0
84.2471 0
84.482 0
84.6591 0
84.7925 0
84.8928 0
84.9683 0
85.0251 0
85.0677 0
85.0997 0
85.1238 0
85.1418 0
85.1554 0
85.1656 0
85.1732 0
85.179 0
85.1833 0
85.1865 0
85.1889 0
85.1907 0
85.1921 0
85.1931 0
85.1939 0
85.1945 0
85.1949 0
85.1952 0
85.1955 0
85.1956 0
85.1958 0
85.1959 0
85.196 0
85.196 0
85.1961 0
85.1961 0
85.1961 0
85.1961 0
85.1962 0
85.1962 0
85.1962 0
85.1962 0
85.1962 0
85.1962 0
85.1962 0
85.1962 0
