   -0.23589744E+01    0.52176156E-07
   -0.19487179E+01    0.52175733E-07
   -0.15384615E+01    0.52175464E-07
   -0.11282051E+01    0.52187770E-07
   -0.71794872E+00    0.52196987E-07
   -0.30769231E+00    0.52191980E-07
    0.10256410E+00    0.52309284E-07
    0.51282051E+00    0.52088427E-07
    0.92307692E+00    0.51616027E-07
    0.13333333E+01    0.53223543E-07
    0.17435897E+01    0.52240507E-07
    0.21538462E+01    0.52719477E-07
    0.25641026E+01    0.52498000E-07
    0.29743590E+01    0.52364842E-07
    0.33846154E+01    0.45366202E-07
    0.37948718E+01    0.46605084E-07
    0.42051282E+01    0.50623381E-07
    0.46153846E+01    0.48191289E-07
    0.50256410E+01    0.40535557E-07
    0.54358974E+01    0.38256080E-07
    0.58461538E+01    0.44927602E-07
    0.62564103E+01    0.42778591E-07
    0.66666667E+01    0.15442576E-07
    0.70769231E+01    0.00000000E+00
    0.74871795E+01    0.00000000E+00
    0.78974359E+01    0.00000000E+00
    0.83076923E+01    0.00000000E+00
    0.87179487E+01    0.00000000E+00
    0.91282051E+01    0.00000000E+00
    0.95384615E+01    0.00000000E+00
    0.99487179E+01    0.00000000E+00
    0.10358974E+02    0.00000000E+00
    0.10769231E+02    0.00000000E+00
    0.11179487E+02    0.00000000E+00
    0.11589744E+02    0.00000000E+00
    0.12000000E+02    0.00000000E+00
