0.0 6.254927542044614e-12
4.753213172104343 4.508891532679247e-12
9.506426344208686 3.666657850265396e-12
14.25963951631303 3.1707553998075148e-12
19.01285268841737 2.9759789395809366e-12
23.766065860521714 2.8994162443321775e-12
28.51927903262606 2.8696425324933513e-12
33.2724922047304 2.7248329401741516e-12
38.02570537683474 2.652816655267006e-12
42.77891854893909 2.558040177285047e-12
47.53213172104343 2.4082443624864444e-12
52.28534489314777 2.2853581099556708e-12
57.03855806525212 2.1107845507787064e-12
61.79177123735646 1.918029214205345e-12
66.5449844094608 1.751080069886983e-12
71.29819758156515 1.6117878622692963e-12
76.05141075366949 1.4992885201636823e-12
85.55783709787818 1.2975865740755721e-12
95.06426344208685 1.1309162795955956e-12
104.57068978629555 9.962331442488653e-13
114.07711613050424 8.92509206192714e-13
123.58354247471291 8.094818217367918e-13
133.0899688189216 7.438842958268176e-13
142.5963951631303 6.970903791721104e-13
152.10282150733897 6.682838870807803e-13
161.60924785154765 6.503937300652825e-13
171.11567419575636 6.292203892931321e-13
180.62210053996503 6.106948339956276e-13
190.1285268841737 5.936189965166667e-13
199.63495322838241 5.765446839692811e-13
209.1413795725911 5.583118122519806e-13
218.64780591679977 5.421241410955952e-13
228.15423226100847 5.273357799598299e-13
237.66065860521715 5.144289899741723e-13
247.16708494942583 5.019370482066172e-13
256.67351129363453 4.890806720943075e-13
266.1799376378432 4.795169513256044e-13
275.6863639820519 4.701685527179353e-13
285.1927903262606 4.587521403299706e-13
294.69921667046924 4.500536541936822e-13
304.20564301467795 4.3972191469933447e-13
313.71206935888665 4.2902746324310626e-13
323.2184957030953 4.1844610277813346e-13
332.724922047304 4.0799682811943406e-13
342.2313483915127 3.984179582794858e-13
351.73777473572136 3.8960022067139587e-13
361.24420107993006 3.816992221077849e-13
370.75062742413877 3.740847679078177e-13
