1.094379e+012	8.474314e-013 1.331015e-012 4.572258e-013
2.116320e+012	1.197930e-012 1.478886e-012 9.000121e-013
4.092560e+012	1.253254e-012 1.524076e-012 1.015163e-012
7.914233e+012	1.413601e-012 1.771601e-012 1.094500e-012
1.530462e+013	1.643184e-012 2.824752e-012 7.979226e-013
